M_number,name,ra,dec,type,distance_ly,apparent_magnitude,x,y,z,display_name,description
M102,M 102,226.6231708333333,55.76330833333333,SyG,48.9234,9.890000343322754,-18.90395104320312,-20.006568419677176,40.44597535707299,M 102,Deep sky object
M102,M 102,226.6231708333333,55.76330833333333,SyG,42.1719708,9.890000343322754,-16.295205799241085,-17.245661977761724,34.86443075779691,M 102,Deep sky object
M101,M 101,210.80242916666668,54.34875,GiP,21.852452,7.860000133514404,-10.940040184666136,-6.522201485071069,17.756859715567135,M 101,Deep sky object
M101,M 101,210.80242916666668,54.34875,GiP,22.7656888,7.860000133514404,-11.397235893876065,-6.794771099372546,18.49893743502367,M 101,Deep sky object
M101,M 101,210.80242916666668,54.34875,GiP,22.667842,7.860000133514404,-11.34825063931786,-6.765567212125959,18.41942910793904,M 101,Deep sky object
M101,M 101,210.80242916666668,54.34875,GiP,23.196540876,7.860000133514404,-11.612934298114034,-6.92336554954835,18.849039101952986,M 101,Deep sky object
M101,M 101,210.80242916666668,54.34875,GiP,22.667842,7.860000133514404,-11.34825063931786,-6.765567212125959,18.41942910793904,M 101,Deep sky object
M101,M 101,210.80242916666668,54.34875,GiP,22.667842,7.860000133514404,-11.34825063931786,-6.765567212125959,18.41942910793904,M 101,Deep sky object
M101,M 101,210.80242916666668,54.34875,GiP,23.483232,7.860000133514404,-11.75646109396958,-7.00893293918085,19.081998500310952,M 101,Deep sky object
M101,M 101,210.80242916666668,54.34875,GiP,21.852452,7.860000133514404,-10.940040184666136,-6.522201485071069,17.756859715567135,M 101,Deep sky object
M101,M 101,210.80242916666668,54.34875,GiP,24.4617,7.860000133514404,-12.246313639551646,-7.300971811646718,19.87708177115724,M 101,Deep sky object
M101,M 101,210.80242916666668,54.34875,GiP,16.112106400000002,7.860000133514404,-8.066238583918018,-4.80890676660464,13.092371193268903,M 101,Deep sky object
M101,M 101,210.80242916666668,54.34875,GiP,21.852452,7.860000133514404,-10.940040184666136,-6.522201485071069,17.756859715567135,M 101,Deep sky object
M101,M 101,210.80242916666668,54.34875,GiP,17.612424,7.860000133514404,-8.817345820477184,-5.256699704385637,14.311498875233212,M 101,Deep sky object
M108,M 108,167.87902916666664,55.67412222222222,AGN,27.6254132,,-15.23065793138189,3.2710013759309495,22.81427323950132,M 108,Deep sky object
M108,M 108,167.87902916666664,55.67412222222222,AGN,28.53865,,-15.734150755559803,3.3791336528212286,23.568464090393924,M 108,Deep sky object
M108,M 108,167.87902916666664,55.67412222222222,AGN,33.920224,,-18.701162040893937,4.016341713067517,28.01280303315392,M 108,Deep sky object
M108,M 108,167.87902916666664,55.67412222222222,AGN,32.289444,,-17.80206771200481,3.8232483614777335,26.666033656559986,M 108,Deep sky object
M108,M 108,167.87902916666664,55.67412222222222,AGN,31.147898,,-17.172701681782414,3.688083015364884,25.723295092944227,M 108,Deep sky object
M108,M 108,167.87902916666664,55.67412222222222,AGN,28.701728,,-15.824060188448716,3.3984429879802067,23.703141028053317,M 108,Deep sky object
M108,M 108,167.87902916666664,55.67412222222222,AGN,32.6156,,-17.98188657778263,3.8618670317956902,26.93538753187877,M 108,Deep sky object
M108,M 108,167.87902916666664,55.67412222222222,AGN,38.812564,,-21.398445027561333,4.595621767836871,32.05311116293574,M 108,Deep sky object
M108,M 108,167.87902916666664,55.67412222222222,AGN,27.1361792,,-14.960929632715152,3.213073370454014,22.410242426523137,M 108,Deep sky object
M108,M 108,167.87902916666664,55.67412222222222,AGN,32.6156,,-17.98188657778263,3.8618670317956902,26.93538753187877,M 108,Deep sky object
M108,M 108,167.87902916666664,55.67412222222222,AGN,39.4322604,,-21.7401008725392,4.668997241440989,32.564883526041434,M 108,Deep sky object
M108,M 108,167.87902916666664,55.67412222222222,AGN,49.249556,,-27.152648732451773,5.831419218011491,40.67243517313695,M 108,Deep sky object
M 97,M  97,168.69880122825,55.01902300891,PN,2.26026108,15.777000427246094,-1.2706925193890586,0.2539370682314398,1.8519278161714279,M  97,Deep sky object
M 97,M  97,168.69880122825,55.01902300891,PN,2641.57984428,15.777000427246094,-1485.0654984934351,296.7776807251517,2164.3584608641413,M  97,Deep sky object
M 97,M  97,168.69880122825,55.01902300891,PN,2868.314036956,15.777000427246094,-1612.5328274106373,322.25093983907925,2350.1314063036375,M  97,Deep sky object
M 97,M  97,168.69880122825,55.01902300891,PN,2025.42876,15.777000427246094,-1138.672517374611,227.55399620739414,1659.5197313743965,M  97,Deep sky object
M109,M 109,179.39984644985,53.37472391176001,GiG,78.27744,,-46.6961135334811,0.48914359042422684,62.821901693356835,M 109,Deep sky object
M109,M 109,179.39984644985,53.37472391176001,GiG,63.8939604,,-38.11570267170395,0.39926345568377514,51.278377257202514,M 109,Deep sky object
M109,M 109,179.39984644985,53.37472391176001,GiG,85.3876408,,-50.937677179438964,0.533574133221094,68.52822443050341,M 109,Deep sky object
M109,M 109,179.39984644985,53.37472391176001,GiG,94.58524,,-56.424470519623,0.5910485050959408,75.90979787947285,M 109,Deep sky object
M109,M 109,179.39984644985,53.37472391176001,GiG,77.29897199999999,,-46.11241211431258,0.48302929554392393,62.036627922189865,M 109,Deep sky object
M109,M 109,179.39984644985,53.37472391176001,GiG,87.3771924,,-52.12453673174828,0.5460065328110432,70.12494776520957,M 109,Deep sky object
M109,M 109,179.39984644985,53.37472391176001,GiG,67.514292,,-40.27539792262745,0.4218863467408956,54.18389021052027,M 109,Deep sky object
M109,M 109,179.39984644985,53.37472391176001,GiG,71.75431999999999,,-42.804770739024335,0.4483816245555412,57.58674321891043,M 109,Deep sky object
M109,M 109,179.39984644985,53.37472391176001,GiG,59.9148572,,-35.74198356708533,0.37439865650387694,48.08493058779021,M 109,Deep sky object
M 51,M  51,202.469575,47.19525833333333,Sy2,26.09248,8.359999656677246,-16.383885826117936,-6.776237138261917,19.143364595419786,M  51,Deep sky object
M 51,M  51,202.469575,47.19525833333333,Sy2,24.8530872,8.359999656677246,-15.605651249377335,-6.454365874194476,18.23405477713735,M  51,Deep sky object
M 51,M  51,202.469575,47.19525833333333,Sy2,27.397104,8.359999656677246,-17.20308011742383,-7.1150489951750115,20.10053282519078,M  51,Deep sky object
M 51,M  51,202.469575,47.19525833333333,Sy2,24.787856,8.359999656677246,-15.56469153481204,-6.437425281348822,18.1861963656488,M  51,Deep sky object
M 51,M  51,202.469575,47.19525833333333,Sy2,22.0807612,8.359999656677246,-13.864863380352304,-5.734390678254147,16.200072288873997,M  51,Deep sky object
M 51,M  51,202.469575,47.19525833333333,Sy2,27.397104,8.359999656677246,-17.20308011742383,-7.1150489951750115,20.10053282519078,M  51,Deep sky object
M 51,M  51,202.469575,47.19525833333333,Sy2,24.5595468,8.359999656677246,-15.421332533833505,-6.378133206389029,18.018691925438876,M  51,Deep sky object
M 51,M  51,202.469575,47.19525833333333,Sy2,20.221672,8.359999656677246,-12.6975115152414,-5.251583782152985,14.836107561450337,M  51,Deep sky object
M 51,M  51,202.469575,47.19525833333333,Sy2,25.114012,8.359999656677246,-15.76949010763851,-6.522128245577094,18.425488423091547,M  51,Deep sky object
M 51,M  51,202.469575,47.19525833333333,Sy2,26.09248,8.359999656677246,-16.383885826117936,-6.776237138261917,19.143364595419786,M  51,Deep sky object
M106,M 106,184.7400833333333,47.30371944444444,Sy2,27.7558756,8.40999984741211,-18.757217981545253,-1.555335783370201,20.399419955391846,M 106,Deep sky object
M106,M 106,184.7400833333333,47.30371944444444,Sy2,22.667842,8.40999984741211,-15.31876204133249,-1.2702213506959927,16.65992581550803,M 106,Deep sky object
M106,M 106,184.7400833333333,47.30371944444444,Sy2,26.0272488,8.40999984741211,-17.589024617242195,-1.4584699825257583,19.1289507924826,M 106,Deep sky object
M106,M 106,184.7400833333333,47.30371944444444,Sy2,24.7552404,8.40999984741211,-16.729410632189012,-1.3871913743572064,18.194077257511648,M 106,Deep sky object
M106,M 106,184.7400833333333,47.30371944444444,Sy2,24.298622,8.40999984741211,-16.42083125293915,-1.361604181681316,17.858481629573358,M 106,Deep sky object
M106,M 106,184.7400833333333,47.30371944444444,Sy2,25.5380148,8.40999984741211,-17.258403853760203,-1.4310551332301615,18.769384048263003,M 106,Deep sky object
M106,M 106,184.7400833333333,47.30371944444444,Sy2,22.341686,8.40999984741211,-15.09834819901116,-1.251944784498928,16.420214652694963,M 106,Deep sky object
M106,M 106,184.7400833333333,47.30371944444444,Sy2,24.9835496,8.40999984741211,-16.883700321813937,-1.3999849706951515,18.361875071480792,M 106,Deep sky object
M106,M 106,184.7400833333333,47.30371944444444,Sy2,24.855696448,8.40999984741211,-16.79729809562398,-1.3928205567459024,18.26790829565807,M 106,Deep sky object
M106,M 106,184.7400833333333,47.30371944444444,Sy2,24.9835496,8.40999984741211,-16.883700321813937,-1.3999849706951515,18.361875071480792,M 106,Deep sky object
M106,M 106,184.7400833333333,47.30371944444444,Sy2,23.8420036,8.40999984741211,-16.112251873689285,-1.3360169890054254,17.522886001635065,M 106,Deep sky object
M106,M 106,184.7400833333333,47.30371944444444,Sy2,23.483232,8.40999984741211,-15.869796647135818,-1.3159127661886543,17.259203722540693,M 106,Deep sky object
M106,M 106,184.7400833333333,47.30371944444444,Sy2,23.8420036,8.40999984741211,-16.112251873689285,-1.3360169890054254,17.522886001635065,M 106,Deep sky object
M106,M 106,184.7400833333333,47.30371944444444,Sy2,23.157076,8.40999984741211,-15.649382804814486,-1.2976361999915895,17.019492559727627,M 106,Deep sky object
M106,M 106,184.7400833333333,47.30371944444444,Sy2,24.4617,8.40999984741211,-16.531038174099812,-1.370742464779848,17.978337210979888,M 106,Deep sky object
M106,M 106,184.7400833333333,47.30371944444444,Sy2,21.526296,8.40999984741211,-14.547313593207832,-1.2062533690062662,15.8209367456623,M 106,Deep sky object
M106,M 106,184.7400833333333,47.30371944444444,Sy2,22.83092,8.40999984741211,-15.428968962493157,-1.279359633794525,16.77978139691456,M 106,Deep sky object
M106,M 106,184.7400833333333,47.30371944444444,Sy2,24.3964688,8.40999984741211,-16.486955405635545,-1.3670871515404353,17.930394978417276,M 106,Deep sky object
M106,M 106,184.7400833333333,47.30371944444444,Sy2,23.483232,8.40999984741211,-15.869796647135818,-1.3159127661886543,17.259203722540693,M 106,Deep sky object
M106,M 106,184.7400833333333,47.30371944444444,Sy2,22.341686,8.40999984741211,-15.09834819901116,-1.251944784498928,16.420214652694963,M 106,Deep sky object
M106,M 106,184.7400833333333,47.30371944444444,Sy2,22.178608,8.40999984741211,-14.988141277850495,-1.2428065014003957,16.300359071288433,M 106,Deep sky object
M 79,M  79,81.04412500000002,-24.52425,GlC,0.04240028,8.15999984741211,0.006005141866149301,0.03810487899951416,-0.017599437822788694,M  79,Deep sky object
M 38,M  38,82.1668,35.819,OpC,3.3920224,6.400000095367432,0.3748630825093142,2.7248237932594686,1.985101742269261,M  38,Deep sky object
M 38,M  38,82.1668,35.819,OpC,3.77688648,6.400000095367432,0.41739562456325563,3.0339864928792926,2.2103344399498117,M  38,Deep sky object
M 38,M  38,82.1668,35.819,OpC,3600.76224,6.400000095367432,397.93157989450276,2892.5052574600513,2107.2618494858307,M  38,Deep sky object
M 38,M  38,82.1668,35.819,OpC,3734.4862,6.400000095367432,412.7098360318892,2999.9261954635494,2185.520668171446,M  38,Deep sky object
M 38,M  38,82.1668,35.819,OpC,3483.34608,6.400000095367432,384.95555011533423,2798.1844338472233,2038.5467891765102,M  38,Deep sky object
M 38,M  38,82.1668,35.819,OpC,3731.22464,6.400000095367432,412.3493907602456,2997.3061725854154,2183.611916496187,M  38,Deep sky object
M 38,M  38,82.1668,35.819,OpC,3476.82296,6.400000095367432,384.2346595720471,2792.9443880909553,2034.7292858259923,M  38,Deep sky object
M 36,M  36,84.0826,34.133900000000004,OpC,3789.93272,6.0,323.41142698664316,3120.3197218375276,2126.6405207587,M  36,Deep sky object
M 36,M  36,84.0826,34.133900000000004,OpC,4344.397919999999,6.0,370.7263517609369,3576.820885961778,2437.766930852485,M  36,Deep sky object
M 36,M  36,84.0826,34.133900000000004,OpC,3542.05416,6.0,302.25887238166484,2916.2368484643334,1987.5487138932428,M  36,Deep sky object
M 36,M  36,84.0826,34.133900000000004,OpC,3913.872,6.0,333.98770428913235,3222.3611585241247,2196.1864241914286,M  36,Deep sky object
M 36,M  36,84.0826,34.133900000000004,OpC,4298.73608,6.0,366.8298285442304,3539.2266724456636,2412.1447559035855,M  36,Deep sky object
M 41,M  41,101.51290000000002,-20.7186,OpC,2.1526296,4.5,-0.4018550717269218,1.97290701625194,-0.7615540698777591,M  41,Deep sky object
M 41,M  41,101.51290000000002,-20.7186,OpC,2298.39850108,4.5,-429.0673576673632,2106.5057030358003,-813.1239729763147,M  41,Deep sky object
M 41,M  41,101.51290000000002,-20.7186,OpC,2243.95328,4.5,-418.90346870927607,2056.606101789901,-793.8624243574217,M  41,Deep sky object
M 41,M  41,101.51290000000002,-20.7186,OpC,2273.30732,4.5,-424.3833105964613,2083.5093792842454,-804.2472525830274,M  41,Deep sky object
M 41,M  41,101.51290000000002,-20.7186,OpC,2299.3998,4.5,-429.2542811628483,2107.4234037236633,-813.4782110057881,M  41,Deep sky object
M 41,M  41,101.51290000000002,-20.7186,OpC,2260.26108,4.5,-421.9478253132679,2071.552367064537,-799.6317733716471,M  41,Deep sky object
M 30,M  30,325.0921666666667,-23.17986111111111,GlC,0.0228309199999999,7.099999904632568,0.01721159531704283,-0.012010473832261778,-0.00898667975468693,M  30,Deep sky object
M  2,M   2,323.36258333333336,-0.8232499999999998,GlC,0.0391387199999999,6.25,0.03140276072512002,-0.023353582020213405,-0.0005623423373856776,M   2,Deep sky object
M 77,M  77,40.66962152891999,-0.01329435839,Sy2,47.944932,8.869999885559082,36.36526984699485,31.245536156088104,-0.011124678094784818,M  77,Deep sky object
M 77,M  77,40.66962152891999,-0.01329435839,Sy2,32.917294299999995,8.869999885559082,24.96710788644867,21.4520798404979,-0.007637810453851411,M  77,Deep sky object
M 77,M  77,40.66962152891999,-0.01329435839,Sy2,61.96964,8.869999885559082,47.00272973421103,40.38538686841319,-0.014378835632715069,M  77,Deep sky object
M 77,M  77,40.66962152891999,-0.01329435839,Sy2,53.163428,8.869999885559082,40.32339445619157,34.64641083974396,-0.01233552741122398,M  77,Deep sky object
M 77,M  77,40.66962152891999,-0.01329435839,Sy2,32.6156,8.869999885559082,24.738278807479492,21.25546677284905,-0.007567808227744773,M  77,Deep sky object
M 77,M  77,40.66962152891999,-0.01329435839,Sy2,45.66184,8.869999885559082,34.633590330471286,29.75765348198867,-0.010594931518842682,M  77,Deep sky object
M 77,M  77,40.66962152891999,-0.01329435839,Sy2,50.4237176,8.869999885559082,38.24537903636329,32.86095163082463,-0.01169983152009342,M  77,Deep sky object
M 77,M  77,40.66962152891999,-0.01329435839,Sy2,52.83727199999999,8.869999885559082,40.07601166811676,34.43385617201545,-0.012259849328946531,M  77,Deep sky object
M 77,M  77,40.66962152891999,-0.01329435839,Sy2,53.81574,8.869999885559082,40.818160032341154,35.07152017520093,-0.012486883575778877,M  77,Deep sky object
M 15,M  15,322.49304166666667,12.166999999999998,GlC,33.7897616,,26.202619406660794,-20.111033345546705,7.121591324193362,M  15,Deep sky object
M 15,M  15,322.49304166666667,12.166999999999998,GlC,32.289444,,25.039182637639183,-19.218072405493476,6.8053816708025385,M  15,Deep sky object
M 74,M  74,24.17393801526,15.78364097564,G,23.809388,9.460000038146973,20.902466509456236,9.38251504541516,6.476284596754736,M  74,Deep sky object
M 74,M  74,24.17393801526,15.78364097564,G,23.809388,9.460000038146973,20.902466509456236,9.38251504541516,6.476284596754736,M  74,Deep sky object
M 74,M  74,24.17393801526,15.78364097564,G,23.809388,9.460000038146973,20.902466509456236,9.38251504541516,6.476284596754736,M  74,Deep sky object
M 74,M  74,24.17393801526,15.78364097564,G,33.2352964,9.460000038146973,29.177552565939596,13.09696278257267,9.040183567250791,M  74,Deep sky object
M 74,M  74,24.17393801526,15.78364097564,G,33.069282996,9.460000038146973,29.031807970688728,13.031542232461485,8.995027007528211,M  74,Deep sky object
M 74,M  74,24.17393801526,15.78364097564,G,23.483232,9.460000038146973,20.616131351792454,9.253987442053308,6.387568369401932,M  74,Deep sky object
M 74,M  74,24.17393801526,15.78364097564,G,35.87716,9.460000038146973,31.496867343016252,14.138036369803668,9.758785008808507,M  74,Deep sky object
M 74,M  74,24.17393801526,15.78364097564,G,37.181784,9.460000038146973,32.64220797367138,14.652146783251071,10.113649918219727,M  74,Deep sky object
M 74,M  74,24.17393801526,15.78364097564,G,31.637131999999998,9.460000038146973,27.774510293387053,12.467177526099595,8.605474053222046,M  74,Deep sky object
M 33,M  33,23.46206906218,30.660175111980003,GiG,2.609248,5.71999979019165,2.058927160612554,0.8936267235222819,1.3305733169588048,M  33,Deep sky object
M 33,M  33,23.46206906218,30.660175111980003,GiG,2.44617,5.71999979019165,1.9302442130742694,0.8377750533021392,1.2474124846488794,M  33,Deep sky object
M 33,M  33,23.46206906218,30.660175111980003,GiG,2.7397104,5.71999979019165,2.1618735186431817,0.9383080596983959,1.3971019828067448,M  33,Deep sky object
M 33,M  33,23.46206906218,30.660175111980003,GiG,2776.0441784,5.71999979019165,2190.544079354712,950.7518118234437,1415.6302162453962,M  33,Deep sky object
M 33,M  33,23.46206906218,30.660175111980003,GiG,2675.620746,5.71999979019165,2111.3011202606363,916.35835330188,1364.4197757089444,M  33,Deep sky object
M 33,M  33,23.46206906218,30.660175111980003,GiG,2497.050336,5.71999979019165,1970.3932927062142,855.2007744108237,1273.358664329576,M  33,Deep sky object
M 33,M  33,23.46206906218,30.660175111980003,GiG,3.0332508,5.71999979019165,2.393502824212094,1.0388410660946525,1.5467914809646104,M  33,Deep sky object
M 33,M  33,23.46206906218,30.660175111980003,GiG,3.0332508,5.71999979019165,2.393502824212094,1.0388410660946525,1.5467914809646104,M  33,Deep sky object
M 33,M  33,23.46206906218,30.660175111980003,GiG,2.9680196,5.71999979019165,2.3420296451967806,1.0165003980065956,1.5135271480406403,M  33,Deep sky object
M 33,M  33,23.46206906218,30.660175111980003,GiG,2.9680196,5.71999979019165,2.3420296451967806,1.0165003980065956,1.5135271480406403,M  33,Deep sky object
M 33,M  33,23.46206906218,30.660175111980003,GiG,2674.4792,5.71999979019165,2110.4003396278686,915.9673916103392,1363.837649882775,M  33,Deep sky object
M 33,M  33,23.46206906218,30.660175111980003,GiG,2.935404,5.71999979019165,2.316293055689124,1.0053300639625673,1.4968949815786554,M  33,Deep sky object
M 33,M  33,23.46206906218,30.660175111980003,GiG,2.8701728,5.71999979019165,2.2648198766738097,0.9829893958745101,1.4636306486546853,M  33,Deep sky object
M 33,M  33,23.46206906218,30.660175111980003,GiG,2.7397104,5.71999979019165,2.1618735186431817,0.9383080596983959,1.3971019828067448,M  33,Deep sky object
M 33,M  33,23.46206906218,30.660175111980003,GiG,13.4050116,5.71999979019165,10.577738287646998,4.591007292095723,6.835820415875859,M  33,Deep sky object
M 32,M  32,10.67427,40.86517,GiG,2.5766324,8.079999923706055,1.9148636074631347,0.36092669497030777,1.685842166515252,M  32,Deep sky object
M 32,M  32,10.67427,40.86517,GiG,2.5766324,8.079999923706055,1.9148636074631347,0.36092669497030777,1.685842166515252,M  32,Deep sky object
M 32,M  32,10.67427,40.86517,GiG,2.5440168,8.079999923706055,1.8906248276218296,0.35635800262891154,1.6645023922555655,M  32,Deep sky object
M 32,M  32,10.67427,40.86517,GiG,2.283092,8.079999923706055,1.6967145888913853,0.3198084638977411,1.4937841981780715,M  32,Deep sky object
M 32,M  32,10.67427,40.86517,GiG,2.5440168,8.079999923706055,1.8906248276218296,0.35635800262891154,1.6645023922555655,M  32,Deep sky object
M 32,M  32,10.67427,40.86517,GiG,2.5440168,8.079999923706055,1.8906248276218296,0.35635800262891154,1.6645023922555655,M  32,Deep sky object
M 32,M  32,10.67427,40.86517,GiG,2.6418636,8.079999923706055,1.9633411671457461,0.37006407965310045,1.7285217150346257,M  32,Deep sky object
M 32,M  32,10.67427,40.86517,GiG,2.5440168,8.079999923706055,1.8906248276218296,0.35635800262891154,1.6645023922555655,M  32,Deep sky object
M 32,M  32,10.67427,40.86517,GiG,13.4050116,8.079999923706055,9.962138514776562,1.8777325523138797,8.770647220731249,M  32,Deep sky object
M 31,M  31,10.684708333333331,41.26875,rG,2482.04716,3.440000057220459,1833.221605751706,345.88410730659695,1637.1380005918627,M  31,Deep sky object
M 31,M  31,10.684708333333331,41.26875,rG,2.5766324,3.440000057220459,1.9030815618184593,0.35906497341946325,1.6995256510743382,M  31,Deep sky object
M 31,M  31,10.684708333333331,41.26875,rG,2.5114012,3.440000057220459,1.8549022817724226,0.3499747209278313,1.656499685224355,M  31,Deep sky object
M 31,M  31,10.684708333333331,41.26875,rG,2.6744791999999995,3.440000057220459,1.9753504818875147,0.3727003521569112,1.764064599849313,M  31,Deep sky object
M 31,M  31,10.684708333333331,41.26875,rG,2.5114012,3.440000057220459,1.8549022817724226,0.3499747209278313,1.656499685224355,M  31,Deep sky object
M 31,M  31,10.684708333333331,41.26875,rG,2384.20036,3.440000057220459,1760.9526856826503,332.2487285691489,1572.5990518168876,M  31,Deep sky object
M 31,M  31,10.684708333333331,41.26875,rG,2599.46332,3.440000057220459,1919.9443098345723,362.2465617915345,1714.5847391218324,M  31,Deep sky object
M 31,M  31,10.684708333333331,41.26875,rG,2.5114012,3.440000057220459,1.8549022817724226,0.3499747209278313,1.656499685224355,M  31,Deep sky object
M 31,M  31,10.684708333333331,41.26875,rG,2452.69312,3.440000057220459,1811.5409297309893,341.79349368536253,1617.77631595937,M  31,Deep sky object
M 31,M  31,10.684708333333331,41.26875,rG,2540.75524,3.440000057220459,1876.582957793139,354.06533454906565,1675.8613698568474,M  31,Deep sky object
M 31,M  31,10.684708333333331,41.26875,rG,2.283092,3.440000057220459,1.6862748016112932,0.31815883720711935,1.5059088047494136,M  31,Deep sky object
M 31,M  31,10.684708333333331,41.26875,rG,2.5440168,3.440000057220459,1.8789919217954412,0.3545198471736473,1.6780126681493468,M  31,Deep sky object
M 31,M  31,10.684708333333331,41.26875,rG,2.609248,3.440000057220459,1.927171201841478,0.36361009966527924,1.72103863399933,M  31,Deep sky object
M 31,M  31,10.684708333333331,41.26875,rG,2.5440168,3.440000057220459,1.8789919217954412,0.3545198471736473,1.6780126681493468,M  31,Deep sky object
M110,M 110,10.09190514583,41.68541867226,GiG,2.609248,8.069999694824219,1.9184569213362004,0.3414495896271099,1.7352551236704954,M 110,Deep sky object
M110,M 110,10.09190514583,41.68541867226,GiG,2.609248,8.069999694824219,1.9184569213362004,0.3414495896271099,1.7352551236704954,M 110,Deep sky object
M110,M 110,10.09190514583,41.68541867226,GiG,2.6418636,8.069999694824219,1.9424376328529032,0.34571770949744884,1.7569458127163766,M 110,Deep sky object
M110,M 110,10.09190514583,41.68541867226,GiG,2.283092,8.069999694824219,1.6786498061691753,0.29876839092372115,1.5183482332116833,M 110,Deep sky object
M110,M 110,10.09190514583,41.68541867226,GiG,2.6418636,8.069999694824219,1.9424376328529032,0.34571770949744884,1.7569458127163766,M 110,Deep sky object
