source_id,ra,dec,parallax,pmra,pmdec,radial_velocity,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,ruwe,teff_gspphot,logg_gspphot,mh_gspphot,x,y,z,gaia_id,star_names,simbad_names,main_id,object_type,has_common_name,display_name,star_type,distance_ly
2078852754973778560,297.2789112507919,43.72396806918067,1.1750969436919525,-1.0342154844197844,-9.122857812513836,-11.5369425,14.211534,14.601077,13.656047,1.0321862,5575.0894,4.3288,-0.2844,919.3220672971188,-1782.7635708672879,1918.429500228662,2.0788527549737784e+18,Kepler-162c,Kepler-162c|KOI-459.01,Kepler-162c,Pl,True,Kepler-162c,G-type,2775.566745797789
2079000330051813504,298.65273637846053,43.9549878103226,5.633585227179236,2.170508318509357,-4.362698198911616,-60.96419,14.583239,15.51225,13.631706,0.9920523,4050.8672,4.7031,-0.0631,199.84450845571516,-365.73938312272224,401.84464915177574,2.0790003300518134e+18,Kepler-186d,Kepler-186d|KOI-571.02,Kepler-186d,Pl,True,Kepler-186d,K-type,578.9492602800435
2079056714383865856,298.63564750880084,44.17093863800702,0.9180666687463808,-1.5676570329070103,-0.750550471924361,,15.153035,15.608592,14.509485,0.95887303,5352.7817,4.3548,-0.4352,1221.185183022273,-2236.500141623472,2475.484189180479,2.0790567143838659e+18,KOI-908.01,KOI-908.01|Kepler-720b,Kepler-720b,Pl,True,KOI-908.01,G-type,3552.639596919096
2079224424266279936,299.2681694721869,45.22728042862692,2.262789029976047,24.751372395956317,-34.20235647557635,,15.420277,16.157135,14.568098,1.148306,4492.028,4.6195,-0.0778,496.3121123773178,-885.5701990111774,1023.2511697650117,2.07922442426628e+18,LAMOST J195704.32+451338.7,LAMOST J195704.32+451338.7|Gaia DR3 2079224424266279936|TIC 268713285|Gaia DR2 2079224424266279936|2MASS J19570433+4513387|KOI-1874|Kepler-329|KIC 8978528,Kepler-329,Ro*,True,LAMOST J195704.32+451338.7,K-type,1441.3893459765115
2079247239132750720,299.0770604695336,45.4405558604443,1.775768214399537,-8.42207485618963,-17.456921700997324,,15.78569,16.526949,14.950296,0.9522492,4602.011,4.5548,-0.0283,626.2997684900516,-1126.2995223570147,1308.6933806848497,2.0792472391327508e+18,KOI-2256.01,KOI-2256.01|Kepler-1161b,Kepler-1161b,Pl,True,KOI-2256.01,K-type,1836.7036719952062
2079368391569401600,297.7119319948975,45.26198669424677,1.6111368918460287,10.704341296257308,12.452733361326938,-57.7114,13.380967,13.715941,12.879093,0.9847112,5857.3047,4.249,-0.2934,662.614031230658,-1261.4553842628127,1437.986153526154,2.0793683915694016e+18,Kepler-115c,Kepler-115c|KOI-159.01,Kepler-115c,Pl,True,Kepler-115c,G-type,2024.3841578619233
2079523903745213056,297.9516072369916,46.264702004665445,0.6798613828170017,0.8990413776863772,-2.4403534004753915,,15.003919,15.326621,14.510854,1.0015924,6352.639,4.3176,-0.3793,1554.5606083710038,-2929.6700218888273,3466.312576352699,2.079523903745213e+18,Kepler-1666b,Kepler-1666b|KOI-945.01,Kepler-1666b,Pl,True,Kepler-1666b,F-type,4797.3897068336855
2079563829758338432,295.95134656106194,43.85198681723056,1.215895045913309,-3.3048859647339306,-11.312039162994964,-15.6410055,14.16243,14.5390625,13.623493,1.0214072,5587.2563,4.3056,0.0871,846.5040192381301,-1739.3375219919549,1858.3853167007426,2.0795638297583386e+18,KOI-237.01,KOI-237.01|Kepler-500b,Kepler-500b,Pl,True,KOI-237.01,G-type,2682.435470859335
2079608703576897024,295.5360619814704,43.88441042463784,0.4183069683400007,-4.117692466326682,-8.464168415856912,,15.895694,16.287539,15.293201,1.1270345,5088.4907,4.2833,-1.0347,2422.5107646179854,-5070.683609565223,5404.959303749426,2.079608703576897e+18,KOI-903.01,KOI-903.01|Kepler-719b,Kepler-719b,err,True,KOI-903.01,K-type,7797.049169281344
2079700100481104000,296.1589886994846,44.56304450501906,0.9811277963527952,-5.031684450408354,-8.674120259340407,,15.964774,16.460548,15.3138685,0.9835669,5070.7275,4.5954,-0.3263,1044.181202581772,-2125.896273196562,2332.6379719629053,2.079700100481104e+18,KOI-4300.01,KOI-4300.01|Kepler-1585b,Kepler-1585b,Pl,True,KOI-4300.01,K-type,3324.2968063124813
2079750265699679872,295.94827644961407,44.75309528275378,0.6319335382634859,-0.6415862531564097,-5.058893820957838,,15.2661705,15.606959,14.756328,1.0244405,6237.024,4.4172,-0.3522,1603.760951234305,-3295.74513877208,3633.7862388218027,2.0797502656996797e+18,TIC 271970692,Gaia DR3 2079750265699679872|TIC 271970692|Gaia DR2 2079750265699679872|KOI-3349|2MASS J19434758+4445112|Kepler-1475|KIC 8636333,Kepler-1475,Ro*,True,TIC 271970692,F-type,5161.238963455816
2079807646464016256,295.9049785301713,45.405429512867,1.1279448537009962,-4.639887278808149,-0.2253689714162371,,15.801282,16.293982,15.152311,1.0222465,4769.4673,4.5082,-0.5965,886.9306653103409,-1826.1577621147023,2059.0835361617587,2.0798076464640164e+18,KOI-4500.03,KOI-4500.03,KOI-4500.03,Pl?,True,KOI-4500.03,K-type,2891.5952666464295
2079810120364906880,296.0642940368442,45.4285978626384,0.7909449074725983,-1.6297008245018836,-5.086083127908399,11.751468,13.948885,14.297179,13.438537,0.9647539,5737.309,4.1137,0.0208,1271.5420808722702,-2599.639680743907,2937.573043150344,2.079810120364907e+18,Kepler-335c,Kepler-335c|KOI-1915.02,Kepler-335c,Pl,True,Kepler-335c,G-type,4123.624754626787
2079877568529123328,294.84693393227053,45.03441582732344,1.184777026516654,3.0786400501226394,2.542536110386842,,15.338795,15.800119,14.718548,1.00919,5088.538,4.5113,-0.0838,817.4556005967999,-1765.3367892899719,1947.7555963932143,2.0798775685291233e+18,KOI-922.01,KOI-922.01|Kepler-727b,Kepler-727b,Pl,True,KOI-922.01,K-type,2752.889300689148
2079893820684922112,294.39094543549413,44.762952810360254,2.6410800502649234,-17.557670738321253,3.936295070184416,-11.419947,14.114759,14.672051,13.414495,1.0563715,4692.573,4.5309,0.1407,362.0984817612751,-798.5771034605823,869.6100872094213,2.079893820684922e+18,Kepler-1846b,Kepler-1846b|KOI-2503.01,Kepler-1846b,Pl,True,Kepler-1846b,K-type,1234.9341700842565
2079905193758608384,294.5536785265823,45.08129842346701,1.969455526893194,-20.172280702897275,-19.21909284034222,,15.474429,16.157827,14.662256,1.020449,4550.5073,4.6453,0.5095,485.92109111443494,-1063.6147312455294,1172.6800961911283,2.0799051937586084e+18,KOI-3266.01,KOI-3266.01|Kepler-1450b,Kepler-1450b,Pl,True,KOI-3266.01,K-type,1656.0719221444385
2079920140245373184,294.18918123387994,45.15152461944831,0.8189360135177537,-5.847917263593798,-11.83136292013644,,14.920122,15.304237,14.359178,1.2556306,5395.454,4.2835,-0.483,1150.8762611127324,-2562.109600894843,2823.617786874947,2.0799201402453732e+18,KOI-2224.01,KOI-2224.01|Kepler-1149b,Kepler-1149b,Pl,True,KOI-2224.01,G-type,3982.6798994831265
2079920552562267904,294.26632448719295,45.204229225062335,0.7934027033412591,-2.361771195618259,-18.050109531639883,-12.2403,14.532684,14.8698635,14.03288,1.0331273,5913.221,4.2556,-0.2188,1190.3710531695403,-2640.516493407487,2917.1531115468,2.079920552562268e+18,KOI-2253.01,KOI-2253.01|Kepler-1159b,Kepler-1159b,Pl,True,KOI-2253.01,G-type,4110.850626377479
2079920724360946560,294.2373431819365,45.19681212689284,7.008330269291114,-87.54027411546437,-109.03682242966724,,17.137932,17.643087,15.610358,1.7767375,,,,134.6264739788835,-299.0360729181091,330.2041384039906,2.0799207243609467e+18,KOI-2688.01,KOI-2688.01|Kepler-1314b,Kepler-1314b,Pl,True,KOI-2688.01,Unknown,465.3833188043953
2080048680026646912,294.56935408928723,45.67115954118641,1.3123594506460994,-1.38164917575173,-19.56572691791046,,15.084316,15.503484,14.493098,0.9162005,5420.488,4.6146,-0.1959,722.0858770923624,-1579.4037258563021,1777.8116186236432,2.080048680026647e+18,KOI-2107.01,KOI-2107.01|Kepler-1101b,Kepler-1101b,Pl,True,KOI-2107.01,G-type,2485.264230309975
2080062389562356864,294.5965568937497,46.04837214378045,1.262899968350102,-0.3553481802900422,12.10930874475653,,15.597553,16.127117,14.926295,0.9585668,4809.1636,4.5333,0.1014,746.0656667705739,-1629.8075034632548,1859.2778056319164,2.0800623895623567e+18,Kepler-1873b,Kepler-1873b|KOI-2735.01,Kepler-1873b,Pl,True,Kepler-1873b,K-type,2582.595677994211
2080271674728481280,297.14879368877695,46.296924478058685,4.122373338400581,-2.359912537774949,-1.429071390547033,-19.210993,11.817324,12.216765,11.254207,1.0230125,5326.634,4.3862,0.0654,249.43636489614573,-486.41947825970493,571.9714280917115,2.0802716747284813e+18,Kepler-1994b,Kepler-1994b|KOI-2612.01,Kepler-1994b,Pl,True,Kepler-1994b,G-type,791.1850121914082
2080287892525359872,297.8423044790651,46.57436221283872,3.095978946908092,-13.76242575587629,19.586419792514956,,15.795283,16.78744,14.8123665,1.0171351,,,,338.2194534267557,-640.3438052737438,765.1098186130166,2.0802878925253599e+18,Kepler-32c,Kepler-32c|KOI-952.02,Kepler-32c,Pl,True,Kepler-32c,Unknown,1053.482615977499
2080326444152019456,296.83836516766905,46.626390534224136,1.1404414021680014,-4.783998712298318,-5.047780756774061,-29.920706,14.706246,15.10394,14.14636,1.0683875,5496.033,4.4368,0.1607,886.7202708387323,-1752.4909575264137,2078.8431793536597,2.0803264441520195e+18,LAMOST J194721.21+463735.0,LAMOST J194721.21+463735.0|LAMOST J194721.24+463735.4|Gaia DR3 2080326444152019456|TIC 272838324|Gaia DR2 2080326444152019456|KOI-470|2MASS J19472121+4637350|Kepler-564|KIC 9844088,Kepler-564,Ro*,True,LAMOST J194721.21+463735.0,G-type,2859.9102012604158
2080340222407746816,296.8034130119201,46.741099133224495,1.053569919559583,-7.64986928191887,-13.817572215089037,8.908552,13.53284,13.847889,13.055324,1.0269294,5930.0444,4.1677,-0.2436,956.6434549759579,-1893.5518646173841,2254.5047824810867,2.0803402224077468e+18,Kepler-361b,Kepler-361b|KOI-2135.03,Kepler-361b,Pl,True,Kepler-361b,G-type,3095.7224000504957
2080388566557873280,295.82157130519226,46.053056042361646,2.065084271956154,17.630506211712756,-1.191725303425497,-6.493472,14.937252,15.541929,14.204506,0.9761538,4663.3276,4.6407,0.4675,477.41935683810993,-986.6412261033062,1137.1288625917102,2.0803885665578732e+18,KOI-2694.01,KOI-2694.01|Kepler-1315b,Kepler-1315b,Pl,True,KOI-2694.01,K-type,1579.3834877791608
2080466185207274880,295.34272992767865,46.60221278276875,1.0619283936351145,-0.4819106052496741,-4.543270373723127,,14.850239,15.225367,14.311797,0.99584836,5508.0186,4.4428,-0.388,903.2348461132527,-1907.1255941918819,2231.6508755196833,2.080466185207275e+18,Kepler-1052c,Kepler-1052c|KOI-2012.02,Kepler-1052c,Pl,True,Kepler-1052c,G-type,3071.3558649988345
2080529922521395712,296.2776573230139,46.8997990534678,0.8717459779216272,-6.748357141709279,-10.808751803677104,0.58467156,14.026579,14.419351,13.46497,0.9465513,5366.5073,4.1004,-0.3964,1131.7812121354898,-2292.235205699284,2731.8282152744277,2.0805299225213957e+18,KOI-2748.02,KOI-2748.02|Kepler-1336c,Kepler-1336c,Pl,True,KOI-2748.02,G-type,3741.41101032212
2080638877253151232,296.2320521329631,47.67885987444111,1.2768560100590345,-6.880267794525556,-19.26259756921541,-23.844734,14.630468,14.994154,14.099236,1.064739,5609.3413,4.4887,-0.3872,760.1730703509933,-1542.6965527269074,1888.6555000304884,2.0806388772531512e+18,Kepler-1739b,Kepler-1739b|KOI-1170.01,Kepler-1739b,Pl,True,Kepler-1739b,G-type,2554.3678960709153
2082208254002842240,300.41746039512776,45.60548450372245,1.032103431863699,-1.516808701398226,-6.477851037757917,,14.980042,15.400795,14.387247,0.94538105,5758.675,4.3997,-0.2048,1119.3188329159102,-1906.5013853817236,2258.0236329638797,2.082208254002842e+18,Kepler-1779b,Kepler-1779b|KOI-1969.01,Kepler-1779b,Pl,True,Kepler-1779b,G-type,3160.1096356307107
2085242360641759616,299.3814879586017,45.59207873754209,3.2141793608996823,-20.98645074808522,-42.28120924021073,-23.54499,13.666521,14.216984,12.975736,1.0158683,4762.9575,4.542,0.2171,348.3797642600452,-618.7418269182331,724.9066522470836,2.0852423606417597e+18,Kepler-1848,Kepler-1848|Gaia DR3 2085242360641759616|TIC 268712158|SPOCS 3915|Gaia DR2 2085242360641759616|KOI-2522|2MASS J19573158+4535320|KIC 9177629,Kepler-1848,Ro*,True,Kepler-1848,K-type,1014.7411310260718
2085261705174452736,299.13624540078854,45.86995930271982,1.0740238765962165,9.472679603702616,7.676282116953601,-48.265686,14.653376,15.095676,14.044966,1.0730112,5468.351,4.3327,-0.1481,1029.5091438024233,-1846.9124675797684,2179.673730155039,2.0852617051744527e+18,Kepler-382c,Kepler-382c|KOI-2374.02,Kepler-382c,Pl,True,Kepler-382c,G-type,3036.7667526503196
2085281530744134272,299.8966264666218,46.05189941092993,3.991296345405192,13.875033677753006,-20.289723321403017,-6.3986416,12.950232,13.389886,12.343789,1.0391006,5171.163,4.5768,-0.1845,282.6734000245223,-491.6510950083732,588.3354760885044,2.0852815307441341e+18,Kepler-352c,Kepler-352c|KOI-2029.01,Kepler-352c,Pl,True,Kepler-352c,K-type,817.1680871942094
2085482775729637376,298.7363478542636,46.499142015990586,8.136605675169315,41.46483179013546,132.35099583047045,,16.684862,18.506102,15.417156,1.0040656,3283.4163,4.8543,-0.11,132.66226877973332,-241.94807771301467,290.7623286636477,2.0854827757296374e+18,Kepler-445b,Kepler-445b|KOI-2704.02,Kepler-445b,Pl,True,Kepler-445b,M-type,400.8501984990356
2085502463860057984,298.8666228611293,46.5022325179116,2.919115264004362,9.512866107833023,-0.0922462744050211,-8.878331,13.015498,13.412512,12.456465,0.9700899,5491.06,4.5323,-0.0337,371.2879454878826,-673.5139833850401,810.4988319999114,2.085502463860058e+18,KOI-2035.01,KOI-2035.01|Kepler-1066b,Kepler-1066b,Pl,True,KOI-2035.01,G-type,1117.311138829743
2085514146171216768,298.9503647047363,46.69284521350054,1.5164041216899784,6.557465881785308,10.679365517906083,-54.512856,14.482459,14.92538,13.873661,1.0529228,5453.9575,4.4422,-0.3985,714.11616110846,-1290.9358295280892,1565.146875319738,2.085514146171217e+18,TIC 268387099,Gaia DR3 2085514146171216768|TIC 268387099|Gaia DR2 2085514146171216768|KOI-2483|2MASS J19554807+4641340|Kepler-1252|KIC 9851662,Kepler-1252,Ro*,True,TIC 268387099,G-type,2150.8514474130466
2085626983551485440,299.8305712611985,47.15757743299798,3.692362122342145,28.44139251523509,23.87943735776865,,15.45159,16.37291,14.502252,1.0489213,,,,298.78447225970757,-521.0622207806377,647.6782225029528,2.0856269835514854e+18,Kepler-267b,Kepler-267b|KOI-1078.01,Kepler-267b,Pl,True,Kepler-267b,Unknown,883.3261451428609
2086320878467532032,297.72320222924185,47.112684393265205,1.0055447127773198,7.005051417314244,8.15327376244575,-29.005878,14.604122,14.955292,14.080955,1.0501276,5632.0146,4.3316,-0.6714,1026.9038541962357,-1954.0405591230847,2376.5468093060645,2.086320878467532e+18,LAMOST J195053.51+470644.8,LAMOST J195053.51+470644.8|Gaia DR3 2086320878467532032|TIC 273378026|Gaia DR2 2086320878467532032|2MASS J19505355+4706455|KOI-2097|Kepler-1092|KIC 10158729,Kepler-1092,Ro*,True,LAMOST J195053.51+470644.8,G-type,3243.575306553553
2086388807671765504,296.9867278416722,47.47735189104904,1.3333878817284208,-2.772661050449749,-8.280819604588531,,14.951609,15.381831,14.360012,1.0054523,5190.7715,4.51,-0.0428,750.2201974755899,-1473.2335925766859,1802.7785582814458,2.0863888076717655e+18,TIC 272842291,Gaia DR3 2086388807671765504|TIC 272842291|Gaia DR2 2086388807671765504|KOI-618|2MASS J19475681+4728386|Kepler-623|KIC 10353968,Kepler-623,Ro*,True,TIC 272842291,K-type,2446.0699281083625
2086414268238649984,297.7001779323569,47.86370319044676,1.8853611112859956,-3.3757152577560143,-10.229456360469438,-11.419579,14.458981,14.931148,13.829904,0.9412388,5079.205,4.5301,0.0177,539.5035946847767,-1027.5951668263128,1282.8380686032572,2.0864142682386499e+18,KOI-429.01,KOI-429.01|Kepler-550b,Kepler-550b,Pl,True,KOI-429.01,K-type,1729.9391509010734
2086439488284337536,298.2581102184892,47.60500451109408,5.426976568436298,0.6232076712778891,10.510037535413788,-31.746098,14.749308,15.736643,13.766074,1.1078146,3941.5789,4.69,-0.02,191.84457271691215,-356.91893123439417,443.83985402381916,2.0864394882843377e+18,Kepler-125c,Kepler-125c|KOI-251.02,Kepler-125c,Pl,True,Kepler-125c,K-type,600.9902491507844
2086455740440489472,297.9707229443761,47.73160190618668,3.29005753011992,-20.11618120106989,-15.790102656784564,-19.331432,13.408542,13.930719,12.74047,0.9641493,4860.159,4.5396,0.4672,312.7326998453227,-588.8903985266816,733.5925017533349,2.0864557404404895e+18,Kepler-141c,Kepler-141c|KOI-338.01,Kepler-141c,Pl,True,Kepler-141c,K-type,991.3382882034646
2086474260339833088,298.4264130901201,47.946820305526536,1.278655663290615,7.052795529814709,6.364488427483263,-0.3748211,14.236723,14.616382,13.690255,0.96982276,5502.261,4.3545,0.1712,813.3246788888491,-1502.5565178150844,1894.008555850657,2.086474260339833e+18,WDS J19537+4757B,Gaia DR3 2086474260332119936|WDS J19537+4757B|** KOI 2317B|Gaia DR2 2086474260332119936,** KOI 2317B,*,True,WDS J19537+4757B,G-type,2550.7727323604768
2086498312157538688,298.55089315311784,48.33254450416091,1.3406526731942217,4.607052227162993,28.719760814190327,,14.9439535,15.410684,14.310554,0.9375563,5051.509,4.4765,0.0438,772.9951340405008,-1420.669160771969,1817.3515689794383,2.0864983121575388e+18,KOI-433.01,KOI-433.01|Kepler-553b,Kepler-553b,Pl,True,KOI-433.01,K-type,2432.815049873469
2086505630781210752,297.78654689131986,47.88615517731782,2.0356681300205364,0.9514662135792205,7.208819326567936,-35.67064,12.011006,12.295877,11.566601,0.88409364,5998.838,4.1757,-0.0718,500.88542597904654,-950.5546727792477,1188.538663856625,2.0865056307812106e+18,KOI-2149.01,KOI-2149.01|Kepler-1121b,Kepler-1121b,Pl,True,KOI-2149.01,G-type,1602.2061513372007
2086577373912703104,296.81368795830946,47.526543619135886,0.4549891359895237,-1.4685375861340062,-6.768365043731135,14.397001,14.547202,14.865204,14.066933,0.9769189,5979.672,3.9702,-0.0742,2183.4937774659934,-4320.018220873811,5287.367621211987,2.086577373912703e+18,KOI-428b,KOI-428b|Kepler-40b|KOI-428.01,Kepler-40b,Pl,True,KOI-428b,G-type,7168.434896597397
2086586273085111808,296.9687937314946,47.751479823978606,0.579325732213232,0.2422342208702179,-0.5350256496015084,,14.549585,14.821564,14.125857,1.043557,6284.196,4.1956,-0.0914,1716.6378612219128,-3373.6326824141374,4167.469767503853,2.0865862730851118e+18,KOI-2131.01,KOI-2131.01|Kepler-1112b,Kepler-1112b,Pl,True,KOI-2131.01,F-type,5629.92426996065
2086634445439637376,296.71273933308925,48.272281687695184,0.695789841160878,-3.051734326131881,-8.13478739787591,,15.679719,16.07617,15.120852,0.9430468,5609.0547,4.3216,-0.0143,1402.4964366663335,-2787.009854415062,3498.405923699624,2.0866344454396375e+18,Kepler-1820,Kepler-1820|Gaia DR3 2086634445439637376|TIC 351189211|Gaia DR2 2086634445439637376|KOI-2305|2MASS J19465105+4816203|KIC 10874215,Kepler-1820,Ro*,True,Kepler-1820,G-type,4687.564846532264
2086636884980514304,296.83724772236945,48.239970653013465,1.710783243318255,0.9350867240740336,8.457588709825808,-48.345848,13.158453,13.533882,12.623663,0.96302605,5519.9785,4.2002,0.2117,573.2310108069478,-1132.9737610694012,1422.1151037971101,2.0866368849805143e+18,TOI-3534.01,TOI-3534.01|Kepler-6b|KOI-17.01,Kepler-6b,Pl,True,TOI-3534.01,G-type,1906.4717945645998
2086814864122389760,296.550098701181,49.102306703582045,1.5453509367912883,10.14134158225093,-2.0900352576197205,24.071226,14.749975,15.193819,14.146004,1.0052112,5070.4575,4.5029,-0.1674,617.6404476760937,-1236.0872441757574,1595.3317486499743,2.0868148641223898e+18,KOI-2422.02,KOI-2422.02,KOI-2422.02,Pl?,True,KOI-2422.02,K-type,2110.5626704910064
2086818579276362624,296.46449105436176,49.18289487492258,0.7090812068530357,-1.584190683127067,-2.362124350364367,-14.778089,13.397953,13.668489,12.957859,1.2185985,6306.335,3.8806,-0.2334,1339.860435927709,-2691.520282730493,3481.0518437025444,2.0868185792763628e+18,KOI-2069.01,KOI-2069.01|Kepler-1080b,Kepler-1080b,Pl,True,KOI-2069.01,F-type,4599.698833473655
2086827237930612096,296.8591782875682,49.16201209979008,0.9404642485952244,-2.055568838331348,-3.03402381111495,-40.575146,13.875027,14.232428,13.351014,1.0434272,6143.649,4.1766,0.1105,1024.6009120328065,-2023.1699888093397,2623.7799672785263,2.0868272379306122e+18,KOI-330.02,KOI-330.02|Kepler-524c,Kepler-524c,Pl,True,KOI-330.02,F-type,3468.0318841166018
2086833663201784704,296.9964850250454,49.25631961662053,1.8137870139809915,-9.94183936213008,-22.52006497775959,,15.279661,15.864828,14.556755,0.9610684,4681.244,4.5989,0.0336,532.7596501244961,-1045.7582813166755,1362.3862353999461,2.0868336632017848e+18,KOI-2836.01,KOI-2836.01|Kepler-1363b,Kepler-1363b,Pl,True,KOI-2836.01,K-type,1798.2045162190034
2086838576644246144,296.7541633160568,49.20870827406525,0.9773814881177556,1.890187264412828,-1.3676362693479538,-21.088839,14.328432,14.686393,13.809619,0.99568087,5570.06,4.3005,-0.0768,981.4037597101384,-1946.7174249624395,2526.453291444651,2.086838576644246e+18,KOI-1885.01,KOI-1885.01|Kepler-998b,Kepler-998b,Pl,True,KOI-1885.01,G-type,3337.03885294689
2086847785054193792,296.7533557299509,49.378072420493176,0.7610043914486513,0.965046980569766,-1.214046618894975,,15.8271265,16.245731,15.242993,1.0506518,5434.599,4.5978,-0.0883,1256.0888493620823,-2491.6715170958228,3253.0645787910094,2.0868477850541937e+18,Kepler-1862,Kepler-1862|Gaia DR3 2086847785054193792|TIC 27913951|Gaia DR2 2086847785054193792|KOI-2620|2MASS J19470081+4922411|KIC 11465950,Kepler-1862,Ro*,True,Kepler-1862,G-type,4285.862258680636
2087215262455233664,297.0905512294495,49.626484492997776,2.532370393979447,-14.264543279073196,-16.122661612477764,,15.133897,15.821242,14.332641,1.0092059,,,,379.93449058423124,-742.7591172049019,981.2070726415527,2.0872152624552335e+18,KOI-1876.01,KOI-1876.01|Kepler-991b,Kepler-991b,Pl,True,KOI-1876.01,Unknown,1287.9474534034025
2088526979830768512,302.3687838902495,52.27673910531736,15.19751483060608,114.02221156723483,91.29572702358962,-15.332363,7.9447904,8.2497225,7.473127,1.0734601,5803.653,4.1213,-0.0213,70.29878987112131,-110.90668212222104,169.75229856568993,2.0885269798307686e+18,HIP 99306,HIP 99306|Gaia DR3 2088526979830768512|TIC 294684871|AG+52 1354|BD+51  2782|GSC 03571-01270|HD 191806|HIC  99306|PPM  38187|SAO  32320|SKY# 37924|TYC 3571-1270-1|YZ  52  6390|Gaia DR2 2088526979830768512|2MASS J20092831+5216347|Gaia DR1 2088526941166099968,HD 191806,PM*,True,HIP 99306,G-type,214.61140432194782
2089570519439964416,300.61549185195605,53.377461920231646,24.24558412297306,165.04977785590728,145.1732966832647,-27.328829,8.953323,9.406647,8.334923,0.96585155,4973.8477,4.5268,-0.1083,40.86809192151679,-69.06154490607895,107.9649062843319,2.0895705194399644e+18,HD 235088b,HD 235088b|TOI-1430b|TOI-1430.01,HD 235088b,Pl,True,HD 235088b,K-type,134.52181574415533
2096524140211914368,280.9005712111233,36.55686499571175,7.536268103655677,20.945693741822787,58.1982481520385,-61.381386,5.761178,6.2837462,5.078109,1.1771537,,,,65.7403519675622,-341.3664791576721,257.7736541002316,2.0965241402119142e+18,Xihe,HIP 91852|Gaia DR3 2096524140211914368|TIC 157951225|AG+36 1680|BD+36  3246|GC 25640|GCRV 11177|GEN# +1.00173416|GSC 02649-01153|HD 173416|HIC  91852|HR  7043|IRAS 18418+3630|PPM  81707|SAO  67292|SKY# 34387|TYC 2649-1153-1|UBV M  23190|Gaia DR2 2096524140211914368|2MASS J18433610+3633237|WEB 15809|NAME Xihe,HD 173416,PM*,True,Xihe,Unknown,432.78184310055127
2099071433776757888,286.15012557494134,37.411342614618775,0.6674647296168555,-3.974783170268547,-8.707758896014965,,15.889078,16.314842,15.302407,1.00627,5206.6567,4.3914,-0.4673,1079.6066355571907,-3728.140392475182,2968.704641639201,2.0990714337767578e+18,KOI-2634.01,KOI-2634.01|Kepler-1299b,Kepler-1299b,Pl,True,KOI-2634.01,G-type,4886.490409571501
2099457980832215552,288.5493723332801,38.56519669905385,0.949091067031338,16.538256248307107,2.939546713516052,-61.66024,13.774549,13.462134,12.548796,3.4834104,,,,854.7943173338485,-2547.4137799552436,2142.336075794017,2.0994579808322156e+18,KOI-3415.01,KOI-3415.01|Kepler-1493b,Kepler-1493b,Pl,True,KOI-3415.01,Unknown,3436.5090066665925
2099605968225288960,287.3629170481944,38.6497389834136,2.1151300453918798,14.366062360188902,35.51757306508159,-28.21813,12.3519745,12.6804285,11.844468,0.95472956,5673.763,4.0866,-0.1583,359.3849598137971,-1149.4052466949681,963.0768395866882,2.099605968225289e+18,KOI-118.01,KOI-118.01|Kepler-467b,Kepler-467b,Pl,True,KOI-118.01,G-type,1542.0139329521537
2099606483621385216,287.36197234512946,38.71414229922824,9.21811430954543,28.09284380290668,28.546452875929816,-19.186785,8.139577,8.393418,7.713547,1.0475204,6164.738,3.8872,-0.4034,82.38367027230441,-263.4993540330705,221.2919685020738,2.0996064836213852e+18,Kepler-21Ab,Kepler-21Ab|Kepler-21b|KOI-975.01|HD 179070b,HD 179070b,Pl,True,Kepler-21Ab,F-type,353.82073713521095
2099632837540824192,287.5296371929234,38.89450678454841,2.3115090342815585,-0.097620765544016,2.369220064131526,-18.029966,14.079112,14.542652,13.456658,0.96725214,5012.555,4.5202,-0.0984,330.77473159491166,-1047.1943353974411,885.9562273188732,2.099632837540824e+18,KOI-2261.02,KOI-2261.02,KOI-2261.02,Pl?,True,KOI-2261.02,K-type,1411.0089779570026
2099681216051775616,288.133678563274,38.99689321872369,1.1001338237668037,-3.9859433144322542,6.62298895399149,-39.26552,13.431128,13.764895,12.931521,0.98451155,6047.9355,4.1346,-0.3548,717.1170930880439,-2189.6631312376753,1865.6173697854194,2.0996812160517755e+18,KOI-1216.01,KOI-1216.01|Kepler-794b,Kepler-794b,Pl,True,KOI-1216.01,F-type,2964.6938668175662
2099728391973441920,288.6986832161016,39.708202342503554,1.5781874974834982,2.4211747868690425,-14.887478984556472,40.378727,13.932477,14.2789,13.408307,0.9968919,5785.8857,4.4037,-0.4489,509.7047801064678,-1505.9718717087385,1320.3366465579918,2.099728391973442e+18,KOI-628.01,KOI-628.01|Kepler-626b,Kepler-626b,Pl,True,KOI-628.01,G-type,2066.6492449095726
2099862910348755712,285.6616949336345,37.96456931636411,2.855178436075636,8.874586651387945,15.589271500781424,-32.124332,12.85913,13.248523,12.307675,0.8832334,5499.323,4.4643,0.1045,243.12419830654085,-867.1669282105214,702.732656235382,2.0998629103487557e+18,Kepler-98b,Kepler-98b|KOI-299.01,Kepler-98b,Pl,True,Kepler-98b,G-type,1142.331406958552
2099980111415659776,286.5580108576186,38.40523894610783,2.0999067266941127,-12.114433743650077,-20.300083049105663,4.159234,14.472995,14.900936,13.775007,7.971556,4985.723,4.174,-0.4737,346.86750354266485,-1166.6661146908325,964.8735529116262,2.0999801114156598e+18,KOI-1830.01,KOI-1830.01|Kepler-967b,Kepler-967b,Pl,True,KOI-1830.01,K-type,1553.1927959175025
