source_id,ra,dec,parallax,phot_g_mean_mag,ruwe,teff_gspphot
2307009556691206400,358.90814966393873,-39.60556256331272,1.0879800321521633,19.272493,0.967113,
357425499042124928,26.331866294581637,48.908949458909035,1.3306465884245957,20.069914,1.0789075,
5053397325779655040,49.57370245597691,-34.37783366051629,1.4267520242808118,19.380299,1.0740801,
1031890945409209984,125.98987168753544,53.007689046143376,1.4068782564324764,16.538342,0.96548384,4490.0825
4036743348128432768,267.85362359394844,-38.49623641001526,1.24106961473814,19.824583,0.9982628,
3450256428421300096,89.55207703545976,31.981200769156153,1.4233693848572753,20.065119,1.0368851,
2733266472200635648,341.0584287519978,15.26656972865385,5.132968936353903,18.12401,1.0620682,3218.2083
5621339616042897152,135.83472679760501,-39.26728785409771,1.1514182254156105,20.169508,1.0484742,
5960434048662808320,261.7092127084965,-39.35005136764221,1.5480428505554518,20.315058,1.1127313,
4099729666285652096,279.76424839670005,-16.983116486822187,1.0199461692249217,19.511225,1.1636523,
5873177875321956096,225.71068487428204,-64.15145960408206,1.5052356520101045,20.561155,1.0197816,
6213294819349186688,232.2771376729633,-28.195958223436975,2.166950282644357,20.96273,1.0834948,
5867507212805929216,209.42703858348142,-60.04671434956961,1.4780120628487958,20.750134,1.0045246,
5272857445797106176,127.93805348311632,-65.99386361156522,2.4474246034687175,20.609295,0.8855431,
6058527223337367168,181.55794499099795,-61.125536310014205,2.088925863682349,20.627754,1.0072124,
463933438082626688,41.25766860498404,58.22520996758789,1.8822493096925872,20.774143,1.2242569,
4125000223081300736,264.8729281359331,-15.430228647010997,1.0159303262425603,20.336065,0.97575843,
1801566711399443840,303.615578601103,10.508051643148722,1.3507412927140934,20.022886,0.9366747,
140420897726318336,44.290651890349764,35.70800942366887,1.0235902922240474,19.423803,0.9936818,
4172394190711366784,268.8732279766887,-5.993270091074727,2.7012763842715652,20.65479,0.99582195,
4037264074273459584,269.6335760103847,-36.93365097923791,3.309397962382753,20.337793,1.1858716,
3589134642613672704,177.13544100253657,-8.363598611868957,1.440384986650005,20.835012,1.0001523,
4059463518983575680,261.50880116215495,-29.501077636923423,1.2287792173217638,20.15323,1.134147,
2968995069341788416,82.82504452214833,-18.371839445738626,1.042096123247753,20.546757,1.0867537,
5360161349111550848,163.62399390326462,-51.38107075314312,1.0356251278059514,20.20728,1.0158602,
5962603836109745536,263.8059557552695,-36.81436817727646,4.908016877254238,20.374866,1.1290526,
4294459188511818752,293.292268404985,6.474040758997328,1.4771611598393648,20.042728,0.9883679,
4680472943330124544,56.37374378171506,-61.08481037630895,2.9918506273487697,18.70932,0.98198366,3244.1274
2974059931000462464,71.78637616157854,-20.863827259768374,1.40924372555095,19.460592,0.9880235,
3344102527834508544,93.96908539192884,13.111970232192713,2.022209471298989,19.672892,1.0639553,
4111230175631259264,261.55044171927307,-24.43231167952221,1.072574729042159,18.857044,0.9930739,3960.5408
1989486820693986304,340.17892480368357,50.15181380457434,1.5545656786999014,19.858915,0.97449696,
6150791951292238976,184.27512059409634,-40.12456731416916,1.9016738700014293,20.886404,0.9725263,
3378962818872987008,99.79411909914198,21.858353281622502,1.585871635486252,18.92756,1.0957105,4412.411
5976989674412956032,258.2131509745791,-36.173389388313595,1.6861488004037712,17.68602,1.050929,
4521981782464513664,274.74468762609496,15.776579430808987,1.6008734768316504,20.802004,0.98874766,
2950354327164328832,98.20346014683068,-15.220654383632956,1.2490608713836682,20.459946,0.97638845,
4674162021464525824,51.737926628147164,-62.29000365924377,1.1264745501769944,19.955853,1.0490088,
5887680399337835776,226.42376351951071,-54.114457511106366,1.6371138733583737,20.78539,0.9838064,
3041605335480028032,113.79875587415445,-8.629768284976713,1.027734748024657,18.007895,0.92772067,3689.8015
4068119119320653568,266.08808554369216,-24.45981759738412,3.4265531881802094,19.346088,1.191164,
5897491616446376576,217.54500449890327,-53.851399031764984,1.0619133817357662,20.088459,1.0193423,
5594927525685622272,116.48830626443456,-32.78307156308415,2.0910328739441857,19.62971,1.0181066,
5979765322864301056,257.3037259433878,-33.31657315615625,2.0148498212184225,19.492546,1.1465083,
651061585456092416,125.9738400213846,12.846033196190712,2.1206430696746157,20.630278,0.90985984,
2001513828631410304,337.3321371698455,52.85329585650983,1.6323023512008228,20.54782,0.9764593,
2018028905612516352,291.9306288475408,21.21255422735552,1.300698166785478,20.810297,1.1125951,
5902923891101365504,229.00237457564185,-47.941158194700286,1.0540693225423248,20.372034,0.9662713,
5930253794482166400,249.45914486981727,-54.45372277547218,1.1136273889496915,19.543318,0.9984716,
4685242457269175680,0.7134888870937617,-75.34853593095919,1.1662548810668523,19.956476,0.971178,
6157969112226200448,187.02026463265452,-35.630017694735514,2.2963819227681035,20.011272,0.9982984,
6402077289345444736,327.35294057397715,-64.65351632734698,1.003661589780838,19.94792,1.049075,
6144522192393421952,182.82164031612893,-44.031306222163906,1.1563338022110732,20.264334,1.0157671,
5953419168779713664,260.4479486919261,-43.410904375398076,1.5245218315052531,19.425499,1.0441742,
5626341152706427904,131.0922837225454,-35.73894355839644,1.4331668104379978,17.294333,0.9990456,3727.9312
6026300606251076864,253.4744893147981,-33.438662716212235,1.6575343907256619,20.238384,1.053919,
4538439031986851200,282.2835655053219,27.818048464231126,2.536016434922002,20.66771,1.0247746,
6021964029296798592,245.5648728408403,-36.54441786884777,1.1877431458882362,20.311134,1.1043057,
616596916742129792,149.60693756662957,15.505897523118547,1.8741662632975211,20.615604,0.99068093,
1841924006523560448,317.2216961196709,26.56278949846347,1.0470700747483732,20.054165,1.0560405,
6080635103622168576,199.2663786474036,-51.52320643177423,1.387958429982107,20.536459,1.0729235,
4604047543646796672,268.87581584923385,32.990051262525476,1.477751675253641,20.677814,1.174898,
6061178626902227200,191.25743132312437,-56.85677607454732,1.0027535768500975,20.836182,1.1889391,
5571765557325147776,94.94746374929233,-41.625342792892816,1.1762754703109155,14.12552,1.0296826,5935.7964
2499641245098603648,37.350368862994074,-1.6471661402433684,2.098505613587236,14.687146,0.9941663,
1784117457570524800,321.7212783829562,16.660403106130147,1.1355495181715276,18.276773,0.9588868,3556.5913
4263985669676864256,289.327853953598,0.04570562910885091,1.1755926925786366,18.403011,1.0200443,3699.7222
6143969447282417920,184.7996418872081,-44.35341442516122,2.641437882474659,20.818966,1.0515914,
6577976438002633472,324.250883056016,-42.59761120881522,2.28295365148211,19.021566,0.9753373,
4097182407058300032,274.141426310355,-17.693014576051034,3.751604024433044,20.68401,1.3300328,
5533260007283989504,121.97195527059073,-42.90599422902027,1.7361421576137435,20.763372,1.0036007,
610355603411405312,135.23219955542396,15.398963841810646,1.406180655748662,20.313309,1.0713261,
4051775737967139584,277.5038755640575,-27.30191631280723,1.9714459180768746,19.883766,1.1128626,
2027993779495263872,297.41943936248316,27.39063687864429,1.484547749569928,20.6961,1.0906086,
6026537100053206528,255.40057236547926,-33.04856280911815,1.014082909563461,19.015999,1.0377715,
6013535413676309760,231.72114072221882,-36.16326577374697,1.1508380780444847,16.621416,1.0041962,4585.795
5860023112089874432,190.9321006507181,-65.79665610530995,1.1401961828469434,20.360325,0.96842146,
4076607589630251904,279.00962428698176,-25.149448748118058,1.6147564377526409,18.293161,1.351955,
5214925720023958912,117.43871976179976,-74.05832594078275,2.347003987153875,17.950108,0.94442034,3610.3237
2113518565588810624,272.297605633304,41.98822981490686,1.7097168139910564,20.747454,1.0066824,
6511230039178478848,335.33163809721833,-51.73123862948393,2.620485100571263,17.788868,1.0727746,3502.224
5892006152936824576,215.60353823677195,-57.6224085003467,2.267420264132955,20.142727,1.2551504,
4592146601587339904,277.4237430333512,32.408979084507735,1.006696976722089,20.246914,1.0345681,
5845337966029799936,202.31331143862968,-67.77170577899285,1.6343955135108668,20.521809,1.0476929,
2100647205735169152,287.56890841963946,40.92840076230293,1.1368823249914222,20.517782,1.0390439,
5067024230512819968,37.102333711452,-30.57056553940589,2.4680582769870716,19.305634,1.1237401,
6026018787672540544,254.21469289640046,-34.190857817425766,1.4010329401514403,18.925165,1.211905,3615.9153
6064241763208021760,206.226003915142,-56.40418720524653,2.041607865060232,20.623796,1.2503798,
6067671483577760000,198.0754884934155,-54.36824013524446,2.9151011959305775,20.64532,0.9509717,
5284500140065685120,95.7548116223885,-65.77417353855385,1.0729413853287926,20.614199,1.1659384,
5853789946260007936,212.9145907176252,-63.33467523246739,1.2728878290408825,19.042519,1.0194713,
5978287716602099456,255.46162847363485,-34.444512197964265,4.336579942270486,19.725239,1.2353816,
2535738143118927360,14.431460673701162,-1.4397877229772207,1.2730772708717502,18.817698,1.0099751,3524.0466
4285447728628055040,281.9609034672864,6.28715187261277,1.0032586879027223,20.277782,1.1168026,
977248962720425728,111.2606382799568,50.66496838155086,2.7224349143486357,17.078428,1.194819,
6342288080409795840,271.5099707882313,-87.78357251085278,1.098042314719372,17.677965,1.0065799,4197.066
5501629256777801088,100.10762227002259,-51.93073653995955,1.1620524917308235,20.598717,1.0519078,
2097885266882508544,279.67161747715437,38.80251393680262,1.3506629400889472,19.860811,1.0506581,
5989175836652635776,234.86808382045518,-44.15042404106393,1.6478254240440848,20.80197,1.0146662,
5897220518113879680,213.82430380253192,-52.998615982223626,2.7643337099366234,20.803589,1.1156561,
185346259938853632,77.37838373982167,35.52975794753611,1.5879190201945677,20.498455,0.9799276,
5799229842821448320,226.69838590301458,-70.07437847842097,1.9777206955407827,20.773556,1.1061404,
5594651960577358080,116.95461620308463,-33.55865558234022,1.7988321684674808,20.469433,1.0953393,
3571126291417844992,182.2771686430988,-13.33931882197831,2.5817076117796827,20.577286,1.0046623,
6093163317072732160,214.56406175081705,-46.730798850622485,1.0904943240739386,15.22993,1.0227888,5312.123
3329470609344155776,92.46218467743552,9.558620260807126,1.1265630625469714,19.78359,1.0205836,
4059224035898826368,259.21216075290084,-30.1795087992972,1.067811528457186,19.694012,1.3801489,
6032185879684067072,251.32139777256094,-28.89862419518232,1.0494201690630904,19.182562,1.0529728,
4242502002739029120,303.6202744873112,0.7309245132165886,3.1533691144685023,20.213161,0.99091375,
4468027131980713088,269.9570192173236,1.692274449141329,1.1763434430904132,15.703116,1.0077766,
1973109766790765952,326.80997580811606,44.41316486145231,1.0045038598910594,20.201077,0.9434139,
5305077190960310144,134.38746840251636,-55.45076023138555,1.5885340028161583,20.501585,1.0454972,
2081269172292331776,305.0091866580571,44.105165542704,1.2191679184279365,20.606644,0.96683013,
4042307637196232704,269.78767425709435,-34.30554928780312,1.7265861704062688,19.369577,1.1585356,
5853519840059113600,217.62844680470852,-62.60504730498418,1.609383966125293,16.828598,0.9843401,4312.548
1871418891282086144,315.59910039457105,37.00623039099236,1.4807610569059526,20.55301,1.0180385,
6018236066419456640,245.1829287996224,-39.121649725934674,1.0072454717857027,19.909683,1.010819,
6027821402611166720,252.438837565366,-31.44182177070015,1.055256194228822,20.304073,1.0769552,
1881609813574816000,336.39617725169995,27.236522993211278,2.0660194321314367,20.754778,1.1532056,
5263630481656969600,108.73516408205523,-73.20568600311708,2.7466802816514395,20.462732,1.0551256,
5986650395893031168,233.5159653968327,-47.95171709554259,1.6141643026532886,20.618431,1.0571022,
5351414493592255488,158.65813142227864,-58.554904343142624,2.6912824301767477,20.620537,0.95005345,
5615887099229615744,115.74252291743535,-22.802569532676927,1.8498588151018018,18.71978,0.9829518,3343.4912
4251571019476494080,281.7937704691126,-8.539756683017611,1.6915561972144357,20.185688,1.0158919,
4271631261220889088,275.7161144475205,-0.5167294584597539,1.641107890015175,20.342707,1.0051636,
4663876987848401536,75.40498152380279,-64.55335632611593,1.2047401209468198,18.508963,0.9853133,3554.3936
2922473289264803328,104.84602826271419,-23.24599446565582,2.073055791991184,20.839727,1.0265977,
4171329141905448832,271.55739760703756,-6.925415867721077,1.621226793139904,20.655104,1.0581539,
2596882401351377792,340.4398599766861,-14.634366253686185,1.3478695847952067,20.174904,0.9790431,
5797822605374704512,217.6168224990521,-72.2716231309891,1.1323527991794422,20.31238,0.97709185,
3165232777931790848,113.80200646195117,14.458500231213849,1.2776011843975494,20.798094,1.0987312,
5222861793094653312,135.13505977063215,-69.4343525184086,1.697339459069208,19.046774,0.99222314,
5871816198909299328,207.72849810089028,-57.24302893994207,1.6167042287492406,20.81767,1.0306704,
5309987438099231616,139.1862808638559,-55.654186976587134,1.3789419707100907,20.338554,0.99463856,
4036746612311226880,267.9243364032723,-38.33965184588343,1.777586706543752,20.316256,1.236082,
5334575606155053696,179.31175896984487,-62.670355791995085,1.9561807656234134,17.77733,1.0300347,3423.1448
53406067197946112,60.78295991772433,22.809105775854608,1.0954003406573074,15.086293,1.0102055,6346.163
4148484313978161536,268.64140268959255,-15.050083689471736,1.031357729119201,19.861023,1.1095386,
5702104998576186624,129.2766982122613,-22.394234394488404,2.1150392393986874,20.757797,0.93616706,
5885185366920339200,234.61555809919113,-54.994224267263945,1.5349861736621015,19.520227,1.0661458,
1154406914752006144,222.59007607238283,2.3425861832919885,1.182449293459098,17.262344,1.0795798,4443.494
1161241440375566080,223.79795652156258,7.572369869176065,1.9874980488455143,18.092554,1.085074,3431.3743
5796083315425629440,230.49390219324783,-70.18535268061318,1.0242189784114173,20.21752,1.0357933,
6708377662362689280,278.6256284131477,-46.204745279678335,1.7663032980543918,20.80301,1.0227069,
6055532497244568960,192.23905297974696,-61.565125523431504,1.9619292520055616,20.386913,1.0640883,
4077440534173931136,277.15235779503996,-23.499925947432505,1.2664911121573472,19.789974,0.93508166,
31319902250108672,46.6099872812176,15.558297453024226,2.934085119573979,20.599472,1.1251426,
4047984381371531136,275.69820161659584,-30.032185102717946,1.7590917045518137,19.82505,1.0179818,
315823135846918784,23.85850167015668,31.687947912269085,1.6388953880197832,20.24645,1.005828,
3391149565235641088,81.41939580165601,16.23651183864795,1.4161859285865135,19.845005,1.0772661,
3716631464056803584,198.6980941188338,3.9444060230559166,3.238523207674456,20.128765,1.0745777,
6248372607530078592,240.20003532670444,-18.166645743720146,1.376355498014745,20.421648,1.0194746,
6331487234094644736,217.7880038604974,-6.25485195432122,1.276012925470221,20.005772,0.9801621,
5980558414296572544,258.2340737624833,-31.346146287126377,1.7500124868877962,20.105782,1.1439499,
5404328731194379648,150.1086025148833,-54.090280608898375,2.0714266951483227,20.526236,1.0444478,
1856849846819361408,308.3665731598472,27.438523716623894,2.2149348165616214,20.28283,1.0447806,
6058956720063543296,183.86054476026868,-59.52212455193743,1.1384863166118913,20.66982,1.0995983,
4091452061767701888,275.2736854401272,-20.26781359886897,1.8817472721768025,19.858301,0.99746776,
6408215454741684224,338.0253159207626,-59.28161810393577,1.7050977935483898,20.660534,1.0036544,
2538816539454218112,18.466531809347487,2.87878976386266,5.08382985708441,10.119948,1.034761,6027.974
1816579752413057920,305.018794382951,20.067355672369153,1.3591953511396322,15.751503,1.0217178,4834.5303
2932494577542985344,104.93505099895972,-20.22633441397115,2.400021779202545,18.324844,1.0308307,3276.7969
4052763644894440576,275.38616716461524,-26.548750034407902,1.5000828697300292,19.660551,1.0317365,
1809458215602016128,302.3318214006198,16.80537703514813,1.2223519029269292,20.560623,0.97374946,
4096771224089823616,278.1009203409521,-16.989028325407606,1.356970872661901,19.946215,1.0855948,
3845930904745360384,139.81791267980353,4.0671417864412165,2.368976064762996,19.40145,0.9233797,
4108754904391945600,257.0955699468517,-27.10929351389046,4.351077548862157,20.66889,1.0176276,
5860252394598982272,189.0873272628825,-65.72553904846066,1.082966635186906,20.248833,1.0312251,
4092224125009930112,280.5844644381529,-20.06953761519576,1.6328001302076143,20.111578,1.2518909,
860431929647181312,165.75927040095746,59.16281971841663,2.6562435009451146,20.242645,1.0486964,
5639331848225294848,131.64756215673904,-32.377315843251374,1.142936673707194,18.00304,1.0264965,3764.1934
2550369825386156544,10.969284350429545,2.5869068999115896,1.061938354343275,18.189104,1.0368757,3337.2876
4391733738110664576,257.98576497886006,4.458220556220563,1.2026551928744271,10.800972,1.1090813,4679.5894
4469629532735741568,268.7622065285102,3.4790647124869114,1.2911018577612847,16.499813,1.0029353,4445.505
5870738127723975040,206.68028080947417,-59.280297922381564,2.001045536598614,20.871655,1.0494382,
4053335326492727808,263.80430297047224,-34.89388665153991,1.0647202283205972,19.174353,0.9944707,
5920844173973167488,267.55672407967876,-54.85306173136986,2.6882536547774425,19.636152,1.0565478,
5231612393825960064,164.96531218238954,-69.76363419486684,2.4139893651087303,20.6018,0.95351404,
4506573226513869568,285.9960076161654,14.08271315849046,2.476062527728273,20.722097,1.0798315,
3465353135388770688,176.63128224775195,-34.00352976541712,1.5308441894939826,14.912967,0.98318034,4793.9775
2475776482656766592,18.63415484578958,-6.481876681314109,4.8303933406808754,19.569946,1.0349154,
6912414443147843072,315.7514532604096,-4.219000724266126,1.5791971208885067,19.869968,1.0478377,
4510351900076578432,278.3448691085191,16.80444435600414,1.083688802732974,19.865347,0.96702397,
5559796887925025152,108.08954927833604,-43.95045200646789,1.7836327876754572,17.925556,1.1562018,3501.2188
4538579494600235136,279.4975967315695,26.458736331376695,2.2832133749644776,14.362208,1.0038805,
5616287738079589376,109.14769666136036,-26.13146465196674,1.2621103506691875,16.796791,1.0040948,4462.5376
4210681620838366848,294.32473958942256,-3.519697374847126,3.3064613125269955,19.908772,1.2267131,
5871798847258673920,206.8183316767591,-57.43007106128634,2.392117649033812,17.087046,1.0927342,3844.3267
3073349919798487936,130.4696520768855,-1.011154839793922,1.586515588160155,19.839508,1.0501626,
6016795328210848640,236.1122610737328,-30.314808375578703,1.1884756763231583,20.624508,1.1694858,
2215494764370392192,353.48864083835434,70.32931980691558,1.4712635578230449,20.646173,1.0978333,
2405501196967459456,350.36752204277576,-17.827797511721712,1.172664273878196,18.965376,1.042447,3341.572
6857393266385597696,313.3457170883097,-19.934467293597834,2.226392235860971,18.394075,0.9696587,3363.7983
6883228942075128320,315.24052430269563,-16.541069987854993,1.551292460085114,19.106976,1.0057849,
4161330973432404352,264.2780371728677,-14.331913134215625,2.119440599440199,20.748966,1.1424891,
4519152429810341888,282.97449422436546,20.505922654182925,4.556024875996438,20.848885,0.88919955,
3322871404979144448,87.96013585081126,7.237640854516573,2.0145682869730708,18.355429,1.0763727,3569.911
3357708404410769536,102.04136892882407,16.110861261460236,1.877139869370878,15.284094,1.0384871,4481.4785
6108661173977206656,206.8949486008068,-44.164524166617845,2.0639612700029346,20.59225,0.9727147,
4504977079235266304,280.49648711618585,12.174138806606933,1.0172078858441032,19.745485,0.98613334,
4651611725178483456,76.46979305323315,-71.5924311479697,1.1692404872698061,19.320328,0.9647115,
1824123055009875456,295.8201250956785,17.93184566887736,1.0939726251483943,19.881174,1.0175309,
974006056253255552,109.27987256038068,44.4163161142202,1.4415806264696733,17.418385,0.9851883,3565.2866
4314388111648651136,286.6749494939686,13.776126053938283,2.88111446746354,20.609352,1.0110843,
6004029792051601024,229.89620644608277,-42.12067624750801,1.5367355685871735,20.016953,0.97312605,
6638077672020816000,282.86646130412237,-55.97970890465492,1.2283131546312884,13.714374,1.0422875,5898.223
4149323550569214208,264.80004737425315,-14.286032626749895,1.1513448240769675,20.362434,1.05216,
4133874793696222720,253.10506452653894,-15.931499217162383,4.545633197625795,20.688334,0.96436507,
6736331199319799296,279.50814504327514,-33.75219287764179,1.405721411527188,19.956656,0.940981,
4425553474533659648,241.46841476590643,4.874845624638826,1.0650391099145926,19.810982,0.98901725,
5892073601124902528,215.36072587076282,-57.25015010586631,3.017681196380785,20.84088,1.0645192,
4044729002297315072,275.3606216819215,-33.651057202268966,1.0746320496254516,19.92621,1.0065924,
5279612050682794368,95.26732471523013,-69.04240265788548,1.1355210972388812,20.231106,0.99559927,
1439370225247961728,265.01746875043176,62.72509200884894,2.3212549496246484,20.559647,1.0170462,
4153237434004207360,276.00869382128667,-12.153653190868877,1.4347232623276804,19.674763,1.0798517,
6707156276748420992,272.2542731695536,-48.35578629595322,2.041323167802077,20.767487,1.0110705,
4390271417709079808,259.4966558002828,4.837019722318084,1.3133229528836439,19.751394,1.010758,
4277527151805382016,274.30025227939734,2.353368312278066,1.2739211642446657,17.977663,0.8884727,3659.4395
2048719504952281728,296.1064206142032,36.63219394080204,1.3428895413989925,13.982074,0.94982696,5877.843
6027493468995147392,251.41109537999446,-31.735271122318313,1.3519699881493148,19.127972,1.0279305,
4399040027234641024,238.35747819462858,-5.125666332145254,3.492558085017658,20.769794,1.0903916,
1276191154811316480,226.18429120064312,30.939148777587597,3.8985918247183853,20.44069,1.0825062,
4124033580524141568,265.9245577312121,-16.80960544679348,2.180597770018966,20.661654,0.98413724,
3132089988484668416,97.93091800305659,6.272601247410781,1.5402487796036877,20.617157,0.9546971,
6437751940541422464,277.1822547329715,-64.38221312240658,2.120011695219997,20.365942,1.0482333,
4251105337630955520,304.17766720756856,8.727013603697513,4.608723336794553,20.755165,1.1542104,
5060946542555302272,49.20847335755422,-28.265349563879397,1.767211345007592,20.182888,1.0010395,
6739691371264906240,295.482793270405,-37.982517077244104,1.4288021028975308,18.325193,0.944514,3676.7615
4039768654482384512,267.4557146274776,-38.159419991197474,1.5799790647362248,18.653181,1.0125087,
4256193022748923904,277.85798799747226,-6.383230479497632,1.5491115758869918,19.56109,1.0600927,
2035535948213971200,298.55356685711496,34.95858375413772,2.206808007109419,20.741608,0.86503446,
4516124134288812928,288.3232912676769,19.428339548454783,1.0819884266287938,20.073174,0.99923295,
957326907241552384,97.78986029658023,40.06956719931277,1.4678018902932781,16.833382,0.93996185,4404.768
4113288878016932224,253.29201959648972,-24.561877176999136,1.1182258911700382,20.302221,0.9742589,
426532072602628608,14.090247080343982,60.52337054280277,1.6682256583190416,14.539569,1.1146685,5241.1074
5368722249717381632,178.10494408567254,-52.53592846609063,1.4939835291017476,20.512619,1.0756551,
2225527430019146112,346.5410222404466,69.35176591652645,1.098117513021661,17.932604,1.0085833,4447.5527
5934203588143716864,248.72881332148484,-51.72358759577238,1.052916568145425,19.903776,1.1929135,
5821382042893131264,242.6826312348505,-67.24230883102545,3.668279005927082,19.407051,1.0778052,
5887653736170495232,226.3013573453448,-54.46733146551461,2.926908813413919,20.180204,0.99663645,
6707504272173852544,271.9093391419707,-47.217928444782316,1.1173108098527824,19.745697,1.0089477,
5791617305351692800,208.77972527865188,-72.77050400945618,2.3122256235157312,20.837105,1.1274711,
4063433688004375168,268.74650188562725,-27.847497371615997,2.0425496690993437,20.511395,1.1029726,
1308268650638218752,253.08448605625662,29.592385417922085,6.2860674704567545,17.996292,0.9975322,3196.2102
2031977894218440704,296.1619706695442,29.559280354740313,1.1546039264782173,20.608929,1.0856174,
6006712664851933056,229.50376369661814,-39.726079625321276,1.1091831905726148,19.866772,1.2870643,
4036601790347001472,269.37001632258455,-38.41229383423643,1.4914059392267442,19.855007,1.0671725,
4273646258006990208,278.0672660466003,0.8856379913657757,1.2575896990471047,20.416622,1.109841,
4070251897004312576,268.4719081140667,-22.455597650987315,1.4069448475837327,20.097141,1.0614142,
1680067962108936704,188.82477764410947,64.97200065534571,2.096925518676867,17.864588,1.1624492,
5843638773880081152,198.10510157123326,-71.03153751457886,1.328217194216204,20.558002,1.003447,
4204285972153463552,287.55479190726396,-8.42358072714536,3.5488720550666377,20.33002,0.998906,
2054773175438749696,302.184629604632,31.56285607717947,1.4196688274521405,20.572851,0.9965169,
4068469760415940480,267.2852570089848,-24.097684953823432,2.9967649828941396,20.221214,1.167584,
1900124008841589120,332.64754208199145,33.96681221738253,1.2433711000928034,19.177668,1.0128744,
2267983082955011840,278.93411469661123,74.5039525714441,1.1571942585660053,15.39018,0.9540841,4973.397
5239325433541339392,158.79291196393288,-65.68036186677607,1.1051093192633012,20.478846,1.0333833,
4306675415513678080,285.5531044795407,6.716367911905603,1.049827817685199,20.221498,1.1887606,
4419833681901673856,227.72839269217278,0.8192631170051857,1.075036930200274,19.0338,0.9931418,
5513941313105538816,118.39995271550251,-50.890017369513,1.6708290463056283,20.761766,0.9286182,
4107321549347420544,259.1583038783005,-29.483854389187933,1.4699232288085207,19.773813,1.0037577,
5858490324106276480,194.86644776148543,-66.09325440157873,1.0454555995198884,20.445553,1.0251836,
6755169063307381888,297.9453322888207,-25.86831013953743,1.6967199583393597,20.681847,1.045749,
2164025667302437888,318.62148185515633,45.75842319450129,1.8052299499011697,20.548431,0.9824171,
5895770880775675264,213.5627421837751,-54.56702249358148,2.57488306170151,20.498041,1.0615319,
5657516778412208640,147.8455332046375,-27.01263470019069,4.176848642428552,20.945116,1.2598729,
4086344349137479936,282.62280740711,-19.012317253264037,1.1785419011915548,19.941608,0.9287357,
4679019461973065984,65.51192911496464,-58.80150728539229,1.6599983659178694,19.974411,1.0773023,
6020396808622822016,249.9186241335952,-35.44996641632472,1.0180353495368704,19.046331,0.91082275,
1851453959137009920,318.32056676265194,29.419805280318503,1.1061879366975433,18.599535,0.9570788,3419.1519
3003851409013533056,98.02896864759282,-7.766308594191487,2.734023593193752,20.538687,0.9565406,
4311984716655081856,283.64675139026133,11.029141918041404,2.5949832412755733,20.53784,1.0506961,
2025677211559899520,292.2024623909113,27.201278002731364,1.0129108642852072,20.705,1.0527856,
6021381047616342528,245.07371282056184,-37.689776535351086,2.9766476779503126,20.584015,1.115615,
2009962853930789504,346.09015225279876,57.377601875563094,1.3819397242585694,16.507833,1.0734899,
6330337316728758912,219.3548358785783,-7.757130522060771,3.7941133589159928,19.253006,1.0527232,
